ID;Job tenure;Age;Car price;Funding amount;Down payment;Loan duration;Monthly payment;Credit event;Married;Homeowner;Default (y);Pred_default (y_hat);PD;Group
3969;0;52;8000;5364;0;36;0,0538;0;1;1;0;0;0,0297;0
3970;11;51;5522;5921;0;36;0,1221;0;1;0;0;0;0,0717;1
3971;2;49;16158;10000;0;60;0,1237;0;1;1;0;0;0,0086;0
3972;26;59;15500;15500;0;60;0,0296;0;1;1;0;0;0,0393;1
3973;0;27;18900;17800;0;60;0,1118;0;0;0;0;0;0,0931;0
3974;4;47;22500;12741;0;84;0,1200;0;1;1;0;0;0,0047;0
3975;3;21;6450;6450;0;48;0,0447;0;0;0;0;0;0,2393;0
3976;2;27;3143;2198;0;12;0,1247;0;0;0;0;0;0,1053;0
3977;17;47;17890;9890;0;24;0,1129;0;1;0;0;0;0,0135;1
3978;28;59;9932;11431;0;96;0,0576;0;1;1;0;0;0,0295;1
3979;7;51;12900;11400;0;48;0,0642;0;1;1;0;0;0,0326;1
3980;1;24;14050;15462;0;60;0,1340;0;1;0;1;0;0,4631;0
3981;1;32;6598;1598;1;24;0,0248;0;1;0;0;0;0,2181;0
3982;3;31;16830;18428;0;60;0,1432;0;1;0;0;0;0,2525;0
3983;0;53;8990;10258;0;60;0,0943;0;0;1;0;0;0,1112;0
3984;10;61;24450;18450;0;72;0,1460;0;1;1;0;0;0,0411;1
3985;33;50;29800;27300;0;96;0,1524;0;0;0;0;0;0,2177;0
3986;2;22;10900;11061;0;96;0,1914;0;0;0;0;0;0,0640;0
3987;13;39;5599;5599;0;60;0,0500;0;0;0;0;0;0,0575;0
3988;8;53;17490;13605;0;72;0,1631;0;1;1;0;0;0,0125;1
3989;0;30;18480;21558;1;60;0,1669;0;0;0;1;1;0,8313;0
3990;6;66;9085;9735;0;72;0,1250;0;1;1;0;0;0,1149;1
3991;3;62;7179;7853;0;60;0,0900;0;1;1;0;0;0,1033;0
3992;1;37;16000;17762;0;96;0,1547;0;0;0;1;1;0,5809;0
3993;0;27;9750;9251;0;60;0,1164;0;0;0;0;1;0,7241;0
3994;25;55;14800;16048;0;60;0,0927;0;1;1;0;0;0,3520;1
3995;4;59;16950;15816;0;60;0,1389;0;0;0;0;0;0,0599;0
3996;1;55;6990;6990;0;72;0,0800;0;0;0;1;1;0,5481;0
3997;7;24;23850;22850;0;96;0,1557;0;0;0;0;0;0,3399;0
3998;9;51;4990;4990;0;48;0,0821;0;0;1;1;0;0,0650;0
3999;16;78;7250;5638;0;48;0,0977;0;0;0;0;0;0,3736;0
4000;0;21;14390;4667;1;24;0,0918;0;0;0;0;0;0,0102;0
4001;0;65;14990;11511;0;72;0,0450;0;1;1;0;0;0,0144;0
4002;8;73;12750;9750;0;36;0,0364;0;1;1;0;0;0,0867;1
4003;0;66;15078;9548;1;60;0,0500;0;1;1;0;0;0,0118;0
4004;1;35;21080;21080;0;72;0,1328;0;0;0;0;0;0,4149;0
4005;36;58;17165;6855;1;24;0,2121;0;0;1;0;0;0,0129;0
4006;16;60;16270;17470;0;60;0,1113;0;1;1;0;0;0,1704;1
4007;2;23;20990;18925;0;60;0,1607;0;0;0;0;0;0,2394;0
4008;0;25;3150;2925;0;24;0,0938;0;0;0;1;0;0,4202;0
4009;2;30;5875;5990;0;60;0,0709;0;1;0;0;0;0,1345;0
4010;7;41;7150;7444;0;48;0,0609;0;1;0;0;0;0,1208;1
4011;9;33;16980;15286;0;72;0,1023;0;1;1;0;0;0,2273;1
4012;2;34;8115;8115;0;48;0,0845;0;1;0;1;1;0,6979;0
4013;24;40;17666;17666;0;36;0,1586;0;1;1;0;0;0,0301;1
4014;4;53;11490;9768;0;84;0,0633;0;1;1;0;0;0,0383;0
4015;16;43;9990;7319;0;60;0,0722;0;0;0;0;0;0,0585;0
4016;33;57;5682;6365;0;60;0,0588;0;0;0;0;0;0,1393;0
4017;2;41;26170;26170;0;72;0,0899;0;1;0;0;0;0,4295;0
4018;38;63;6200;5565;0;48;0,0362;0;1;1;0;0;0,1067;1
4019;12;39;24300;23100;0;48;0,1735;0;1;1;0;0;0,0707;1
4020;0;37;16500;18798;0;60;0,1259;0;0;0;1;1;0,7245;0
4021;6;29;24300;22000;0;60;0,0862;0;1;0;1;0;0,2446;1
4022;9;75;6999;6999;0;72;0,0700;0;0;1;0;0;0,3630;0
4023;2;50;11073;11073;0;36;0,1335;0;1;1;0;0;0,0192;0
4024;1;34;10450;9832;0;72;0,1156;0;1;0;0;0;0,2577;0
4025;0;36;18900;18900;0;60;0,1667;1;1;1;1;1;0,7017;0
4026;3;52;13490;14424;0;48;0,0839;0;0;1;1;1;0,5936;0
4027;5;55;4097;4331;0;48;0,0858;0;1;0;0;0;0,1382;0
4028;1;28;12500;13659;0;72;0,1240;0;0;0;0;0;0,3171;0
4029;2;65;10895;11455;0;60;0,0861;0;1;1;0;0;0,0600;0
4030;11;51;18580;16695;0;84;0,1620;0;1;1;0;0;0,0523;1
4031;1;23;8990;10088;0;96;0,0819;0;0;0;1;0;0,3944;0
4032;3;52;8500;9294;0;36;0,0861;0;1;0;1;0;0,4435;0
4033;4;66;12990;12990;0;60;0,0502;0;1;0;0;0;0,0882;0
4034;11;75;20700;11700;0;36;0,1207;0;1;1;0;0;0,0062;1
4035;4;42;2657;2825;0;24;0,0769;0;1;0;0;0;0,3125;0
4036;15;50;14950;14950;0;96;0,1044;0;1;1;1;0;0,1730;1
4037;2;67;10280;11153;0;36;0,1923;0;0;0;0;0;0,1063;0
4038;16;58;15990;12344;0;72;0,0804;0;1;0;0;0;0,0773;1
4039;2;63;13990;13990;0;60;0,1028;0;1;0;1;0;0,2866;0
4040;0;25;13500;13500;0;36;0,0875;0;0;0;0;0;0,1428;0
4041;4;35;8990;8791;0;84;0,0577;0;1;0;0;0;0,1090;0
4042;9;33;24885;22535;0;60;0,0836;0;1;1;0;0;0,0434;1
4043;29;61;12500;9800;0;72;0,0748;0;1;1;1;0;0,1274;1
4044;2;57;9950;9950;0;96;0,1374;0;0;0;0;0;0,1099;0
4045;2;21;20990;20267;0;48;0,2640;0;0;0;0;0;0,3804;0
4046;37;53;10261;11670;0;60;0,0973;0;1;0;0;0;0,0935;1
4047;19;50;21200;6500;1;48;0,0865;0;1;0;0;0;0,0173;1
4048;9;37;4000;3759;0;36;0,0854;0;0;0;0;0;0,0906;0
4049;1;20;15078;15217;0;60;0,1319;0;0;0;1;1;0,7284;0
4050;6;36;11210;12405;1;60;0,0569;0;1;1;0;0;0,0916;1
4051;0;50;12490;12490;0;60;0,0624;0;1;1;0;0;0,0972;0
4052;6;33;15079;15769;1;72;0,0878;0;1;0;1;0;0,4933;1
4053;30;51;18875;20611;0;72;0,0783;0;1;0;1;0;0,2368;1
4054;0;34;4100;4100;0;36;0,0899;0;1;0;0;0;0,1677;0
4055;6;57;4850;3975;0;36;0,0836;0;0;0;0;0;0,0606;0
4056;2;30;11387;11526;0;60;0,0541;0;0;0;0;0;0,3101;0
4057;9;47;20990;15459;0;60;0,1129;0;0;0;0;0;0,0178;0
4058;5;36;14150;14150;0;60;0,0455;0;1;1;0;0;0,0613;0
4059;8;39;12100;9497;0;60;0,0906;0;0;0;0;0;0,0237;0
4060;12;48;29500;24000;0;60;0,0750;0;1;1;0;0;0,0455;1
4061;16;49;30180;24301;0;72;0,1516;0;1;1;0;0;0,0281;1
4062;11;29;29079;28079;0;72;0,1483;0;1;0;0;1;0,5721;1
4063;9;44;26000;13000;0;72;0,0706;0;1;1;0;0;0,0109;1
4064;9;40;16085;11085;0;48;0,0584;0;0;1;0;0;0,0122;0
4065;1;50;8200;8882;0;60;0,0914;0;0;0;0;0;0,0953;0
4066;8;29;7995;8660;0;60;0,0969;0;1;1;0;1;0,5854;1
4067;3;62;14600;10800;0;60;0,1817;0;1;1;0;0;0,0315;0
4068;2;40;11268;12152;0;48;0,1395;1;0;0;0;1;0,8251;0
4069;1;33;22619;23409;0;60;0,1221;0;1;0;0;0;0,3465;0
4070;12;35;11000;7980;0;48;0,1100;0;0;1;0;0;0,0128;0
4071;1;51;5990;6940;0;72;0,0743;0;1;0;0;1;0,5610;0
4072;1;24;25500;25810;0;72;0,1474;0;0;0;1;1;0,8115;0
4073;24;80;8093;8093;0;60;0,0931;0;1;1;0;0;0,2587;1
4074;0;35;6990;4840;0;48;0,0503;0;1;0;0;0;0,1396;0
4075;21;56;6500;5869;0;60;0,0917;0;0;1;1;1;0,8855;0
4076;33;49;13990;16761;0;96;0,1053;0;1;0;0;0;0,1113;1
4077;2;63;20590;17590;0;60;0,1089;0;1;0;0;0;0,0641;0
4078;33;68;3246;3409;0;24;0,0521;0;1;1;0;0;0,0360;1
4079;11;28;10500;6093;0;84;0,0298;0;1;1;0;0;0,0197;1
4080;0;21;4500;4500;0;36;0,0739;0;0;0;1;0;0,4099;0
4081;35;55;23723;12548;1;48;0,0845;0;1;1;0;0;0,0088;1
4082;0;20;21600;21612;0;72;0,2552;0;0;0;0;1;0,6114;0
4083;4;70;7000;7288;0;48;0,0959;0;0;1;0;0;0,1464;0
4084;1;46;11194;11194;0;36;0,1272;0;1;0;0;0;0,1120;0
4085;29;46;16809;16939;0;72;0,0932;0;1;1;0;0;0,1122;1
4086;33;49;19630;13532;1;24;0,0705;0;1;1;0;0;0,0063;1
4087;5;70;15740;11004;0;60;0,1279;0;1;1;0;0;0,0063;0
4088;1;26;15300;17038;0;48;0,1436;0;0;0;0;0;0,2062;0
4089;0;35;23090;25138;0;72;0,1558;0;0;0;0;1;0,6147;0
4090;6;49;24000;23000;0;60;0,1511;0;1;1;0;0;0,0756;1
4091;10;39;12950;9950;0;60;0,0812;0;1;0;0;0;0,0329;1
4092;5;29;5500;5500;0;36;0,1080;1;0;0;0;0;0,3470;0
4093;1;25;13210;11900;0;60;0,1010;0;0;0;0;0;0,2067;0
4094;5;30;13990;16528;0;84;0,0861;0;1;1;1;1;0,6504;0
4095;0;27;13550;14796;0;72;0,0802;0;0;0;0;0;0,2489;0
4096;2;19;22990;26120;0;84;0,2453;0;0;0;1;1;0,8570;0
4097;16;43;4990;4316;0;48;0,1174;0;1;1;0;0;0,0239;1
4098;21;61;5500;5500;0;24;0,0744;0;1;0;0;0;0,0330;1
4099;1;41;12500;13965;0;96;0,0687;0;1;1;1;0;0,4048;0
4100;1;47;6100;6572;0;36;0,1599;0;0;0;1;0;0,4484;0
4101;1;39;1600;1600;0;24;0,0492;0;0;0;0;0;0,2588;0
4102;9;48;9130;3990;1;36;0,2682;0;1;0;0;0;0,0214;1
4103;14;78;12100;12100;0;48;0,1853;0;0;0;1;1;0,7554;0
4104;9;50;4490;4490;0;48;0,1144;0;1;1;0;0;0,0144;1
4105;3;32;13000;3000;1;24;0,0818;0;1;1;0;0;0,0417;0
4106;5;30;16900;12148;0;36;0,1761;0;1;0;0;0;0,0458;0
4107;9;42;11990;14238;0;84;0,1121;0;1;0;1;0;0,4805;1
4108;19;84;7000;7216;0;36;0,1168;0;1;1;0;0;0,0736;1
4109;24;79;4500;2500;0;24;0,0801;0;0;0;1;0;0,2912;0
4110;1;57;12500;13194;0;48;0,0822;0;0;0;1;1;0,5002;0
4111;0;58;8100;8567;0;60;0,0876;0;0;0;0;0;0,2724;0
4112;0;29;11290;12084;0;48;0,0798;0;1;0;0;0;0,1954;0
4113;2;26;7750;8829;0;60;0,1315;0;0;0;0;0;0,3146;0
4114;4;57;5012;5282;0;48;0,1082;0;1;0;0;0;0,1375;0
4115;11;33;21990;8590;1;36;0,1285;0;1;0;0;0;0,0226;1
4116;10;39;12180;7000;0;48;0,0579;0;1;0;0;0;0,0545;1
4117;21;53;10300;10300;0;60;0,0776;0;1;0;0;0;0,1245;1
4118;0;20;9400;8400;0;72;0,1191;0;0;0;1;1;0,5772;0
4119;23;58;18142;18142;0;72;0,1200;1;0;0;0;0;0,1386;0
4120;0;37;25400;28502;0;96;0,1949;0;1;0;1;1;0,7946;0
4121;20;58;20990;17390;0;84;0,0927;0;1;1;0;0;0,0272;1
4122;3;23;23000;23000;0;60;0,0975;0;1;1;1;0;0,3000;0
4123;1;48;11440;10181;0;72;0,1159;0;0;0;0;0;0,3318;0
4124;2;23;28101;28101;0;72;0,1941;0;0;0;0;1;0,6741;0
4125;0;25;6850;6850;0;48;0,0888;0;0;0;0;0;0,4741;0
4126;22;63;16650;15804;0;60;0,1088;0;1;0;0;0;0,1761;1
4127;14;52;9400;9400;0;24;0,0810;0;0;1;0;0;0,0517;0
4128;9;77;19990;19990;0;72;0,1115;0;1;0;1;1;0,5451;1
4129;19;38;5890;6400;0;60;0,0660;0;0;1;0;0;0,2134;0
4130;24;51;4100;3500;0;48;0,0444;0;1;1;0;0;0,0379;1
4131;0;26;10750;13021;0;96;0,1172;0;0;0;1;1;0,5945;0
4132;0;31;25480;27648;0;60;0,1345;0;1;0;0;0;0,2276;0
4133;21;56;11450;11667;0;60;0,0879;0;1;1;0;0;0,3496;1
4134;42;59;20975;15000;0;72;0,1140;0;1;1;0;0;0,0130;1
4135;0;19;9190;9581;0;60;0,1015;0;0;0;1;1;0,7416;0
4136;9;48;7300;5759;0;60;0,2554;0;1;1;0;0;0,0965;1
4137;28;49;7133;7266;0;24;0,1233;0;1;1;0;0;0,0162;1
4138;2;65;11494;2819;1;24;0,0545;0;1;0;0;0;0,0991;0
4139;1;21;13950;14827;0;60;0,1212;0;1;0;1;1;0,6551;0
4140;7;45;6479;7259;0;48;0,0974;0;1;1;0;0;0,0398;1
4141;3;32;10900;10900;0;48;0,0843;0;0;0;0;0;0,4396;0
4142;19;40;13000;11500;0;96;0,0431;0;1;1;0;0;0,0930;1
4143;14;32;9200;9200;0;72;0,0665;0;0;0;0;0;0,1445;0
4144;10;34;6500;4957;0;72;0,0373;0;1;1;0;0;0,0859;1
4145;29;59;27900;10878;1;36;0,0940;0;1;1;0;0;0,0083;1
4146;21;67;8681;8681;0;36;0,1707;0;1;0;0;0;0,0332;1
4147;8;53;13949;15011;0;84;0,1202;0;1;0;0;0;0,1008;1
4148;21;54;4750;4750;0;24;0,1030;0;1;1;0;0;0,0093;1
4149;0;44;11140;11140;0;60;0,0974;0;1;0;0;0;0,1940;0
4150;0;49;16450;16450;0;60;0,1550;0;0;0;0;0;0,1052;0
4151;9;50;27789;27789;0;72;0,1068;0;0;1;0;0;0,1661;0
4152;0;23;6990;6893;0;72;0,0570;0;0;0;1;1;0,6027;0
4153;4;37;18900;15628;0;60;0,1344;0;0;1;0;0;0,2204;0
4154;27;54;11790;11790;0;72;0,0913;0;1;1;0;0;0,1143;1
4155;0;31;17303;17303;0;72;0,1302;0;0;1;1;1;0,5657;0
4156;1;31;5150;5549;0;36;0,1591;0;0;0;1;0;0,4697;0
4157;17;78;12500;13014;0;48;0,0932;0;1;0;0;0;0,3548;1
4158;6;36;15885;14949;0;60;0,1047;0;1;0;1;0;0,2974;1
4159;2;26;12690;12569;0;60;0,1256;0;0;0;0;0;0,2181;0
4160;0;39;5500;5886;0;24;0,0652;0;0;0;0;0;0,0644;0
4161;7;34;15780;16998;0;72;0,1049;0;1;0;0;0;0,2016;1
4162;8;49;17600;3858;1;36;0,0325;0;1;1;0;0;0,0051;1
4163;0;21;7090;6579;0;48;0,1339;0;0;0;0;0;0,4198;0
4164;7;54;8100;8716;0;48;0,1528;0;0;0;0;0;0,2431;0
4165;0;29;13696;13855;0;60;0,0741;0;0;0;0;0;0,1365;0
4166;7;43;8950;7604;0;72;0,0613;0;1;0;0;0;0,0418;1
4167;4;47;10400;5000;1;36;0,1225;0;1;1;0;0;0,0056;0
4168;31;56;13450;10798;0;60;0,1008;0;0;0;0;0;0,1192;0
4169;12;29;28900;27937;0;36;0,0900;0;1;1;0;0;0,0372;1
4170;1;50;14500;10887;0;60;0,0453;0;1;1;0;0;0,0108;0
4171;3;51;13807;12076;0;36;0,2490;0;1;0;1;0;0,1634;0
4172;25;52;20489;15000;1;60;0,0571;0;1;1;0;0;0,0157;1
4173;2;20;13195;16129;0;60;0,2018;0;0;0;1;1;0,5327;0
4174;0;26;16985;18290;0;48;0,3108;0;1;0;0;0;0,3567;0
4175;3;66;9873;2873;1;12;0,1690;0;1;0;0;0;0,0236;0
4176;16;61;16568;16568;0;72;0,0692;0;1;1;0;0;0,0416;1
4177;18;46;12500;9653;0;48;0,0387;0;1;1;1;0;0,1418;1
4178;1;37;7250;2845;1;48;0,0320;0;0;0;0;0;0,1221;0
4179;0;24;4900;3423;0;24;0,1250;0;0;0;0;0;0,3748;0
4180;24;44;9000;9834;0;72;0,0789;0;1;1;0;0;0,1497;1
4181;7;30;9070;9638;0;96;0,0623;0;0;0;0;0;0,1644;0
4182;4;53;11400;8915;0;60;0,0508;0;1;1;0;0;0,0333;0
4183;2;56;8800;8800;0;24;0,1415;0;0;0;0;0;0,0272;0
4184;17;52;9000;10650;0;84;0,0778;0;0;0;0;0;0,2127;0
4185;1;28;24790;23504;0;60;0,1557;0;0;0;1;1;0,6737;0
4186;27;48;4919;5510;0;48;0,0605;0;1;1;0;0;0,0757;1
4187;20;56;4000;4000;0;36;0,0857;0;1;0;0;0;0,0200;1
4188;8;53;8212;8730;0;24;0,2617;0;1;0;0;0;0,1011;1
4189;18;63;8990;4400;1;48;0,0707;0;1;0;0;0;0,0299;1
4190;17;77;19500;16500;0;60;0,1097;0;1;1;0;0;0,0303;1
4191;14;74;7980;7278;0;48;0,0666;0;0;1;0;0;0,0680;0
4192;26;57;14670;17804;0;72;0,1438;0;1;0;0;0;0,0566;1
4193;3;36;5990;6872;0;48;0,0799;0;1;0;0;0;0,1308;0
4194;0;22;13950;15986;0;60;0,1647;0;0;0;0;1;0,6589;0
4195;20;53;5990;6949;0;72;0,0525;0;0;0;1;0;0,1278;0
4196;0;36;14990;14580;0;72;0,1146;0;0;0;0;1;0,5202;0
4197;27;51;9690;9690;0;48;0,1070;0;1;0;0;0;0,0223;1
4198;0;41;16090;8590;0;36;0,1245;0;0;0;0;0;0,0748;0
4199;1;25;20000;20000;0;72;0,1111;0;1;0;1;0;0,2583;0
4200;2;34;10200;11068;0;60;0,1366;0;1;0;0;0;0,3794;0
4201;37;56;13900;14765;0;60;0,0928;0;0;0;0;0;0,2037;0
4202;5;25;14690;14152;0;72;0,1279;0;0;0;0;0;0,0977;0
4203;2;21;8600;9583;0;48;0,0727;0;0;0;0;0;0,3398;0
4204;21;82;13900;5900;1;48;0,1147;0;1;1;0;0;0,0255;1
4205;4;52;11990;11870;0;48;0,1517;0;1;1;0;0;0,1168;0
4206;2;32;7600;7600;0;60;0,0572;0;0;0;1;0;0,1382;0
4207;21;40;14490;10738;0;48;0,0653;0;0;1;0;0;0,0100;0
4208;44;63;9900;8900;0;60;0,0993;0;0;0;0;0;0,2570;0
4209;7;35;27095;26614;0;72;0,1497;0;1;1;0;0;0,2337;1
4210;0;26;6700;3433;0;36;0,1000;0;0;0;0;0;0,1564;0
4211;3;23;14990;16451;0;72;0,1485;0;0;0;0;0;0,3817;0
4212;20;42;29780;29780;0;36;0,1368;0;1;1;0;0;0,0925;1
4213;0;59;15750;13905;0;72;0,1758;0;1;0;0;0;0,0690;0
4214;2;64;10250;9109;1;72;0,0444;0;1;1;0;0;0,0650;0
4215;53;76;10830;4800;1;72;0,0441;0;1;0;0;0;0,1209;1
4216;7;44;6200;6315;0;60;0,0595;0;0;1;0;0;0,2257;0
4217;9;37;10890;9178;0;48;0,0350;0;1;0;0;0;0,1115;1
4218;6;28;22368;19483;0;60;0,1538;0;1;0;0;0;0,0410;1
4219;35;54;11000;5364;0;36;0,0587;0;0;1;0;0;0,1000;0
4220;19;74;15900;16791;0;72;0,1081;0;0;1;1;1;0,5626;0
4221;31;59;16400;11923;0;48;0,0825;0;1;0;0;0;0,0282;1
4222;5;25;21990;22105;0;60;0,1297;0;1;0;0;0;0,0762;0
4223;1;24;17970;21228;0;72;0,1375;0;0;1;1;1;0,8132;0
4224;1;30;13770;16533;0;96;0,1340;0;1;0;0;0;0,3721;0
4225;2;68;10408;10408;0;59;0,1753;0;1;1;0;0;0,0791;0
4226;3;53;24000;20614;0;60;0,1389;0;0;0;0;0;0,3895;0
4227;2;26;5240;3807;0;12;0,0418;0;1;0;0;0;0,1152;0
4228;0;27;8990;9893;0;72;0,0894;0;0;0;0;0;0,3114;0
4229;31;48;28390;14390;0;48;0,1851;0;1;1;0;0;0,0121;1
4230;24;45;6790;4950;0;48;0,0562;0;0;0;1;0;0,3644;0
4231;43;59;11839;3954;1;36;0,0545;0;1;0;0;0;0,0284;1
4232;1;31;7290;8305;0;60;0,1078;0;0;0;0;1;0,6998;0
4233;9;54;8222;8934;0;60;0,0822;0;1;0;0;0;0,3923;1
4234;2;24;15490;15490;0;72;0,1376;0;0;1;1;1;0,5457;0
4235;3;29;6900;7467;0;60;0,0778;0;1;0;0;0;0,1016;0
4236;4;45;8480;3795;1;36;0,0290;0;1;0;0;0;0,1950;0
4237;0;21;8900;8965;0;48;0,1056;0;0;0;1;1;0,5014;0
4238;9;52;6990;6441;0;48;0,0824;0;0;0;0;0;0,1817;0
4239;3;29;8830;9845;0;48;0,1143;1;0;0;1;1;0,8166;0
4240;10;74;8999;6599;0;36;0,0340;0;1;1;0;0;0,0576;1
4241;5;34;20980;15780;0;36;0,1200;0;1;0;0;0;0,0314;0
4242;5;34;9266;9266;0;48;0,1095;0;0;0;0;0;0,4829;0
4243;7;35;19253;19611;0;60;0,0490;0;1;1;0;0;0,0370;1
4244;15;52;7120;6266;0;48;0,1605;0;1;1;0;0;0,0595;1
4245;4;58;21860;20860;0;96;0,1141;0;1;0;0;0;0,0692;0
4246;2;67;3300;3917;0;60;0,0592;0;1;1;0;0;0,0269;0
4247;5;44;2229;2251;0;12;0,0922;0;1;0;0;0;0,0698;0
4248;2;57;9700;10240;0;48;0,0856;0;0;1;1;0;0,4196;0
4249;2;30;5050;5164;0;48;0,0595;0;1;0;0;0;0,0751;0
4250;4;61;10990;8721;0;60;0,1256;0;1;1;0;0;0,0276;0
4251;1;20;13000;13533;0;72;0,1616;0;0;0;0;0;0,2733;0
4252;9;31;10150;6168;0;36;0,1011;0;0;0;0;0;0,0088;0
4253;26;48;8800;8800;0;60;0,0521;0;1;0;0;0;0,0688;1
4254;23;50;8650;5150;1;60;0,0462;0;1;1;0;0;0,0523;1
4255;1;18;10600;11606;0;60;0,1845;0;0;0;1;1;0,6916;0
4256;1;32;14390;15856;0;60;0,0821;0;0;0;1;0;0,4129;0
4257;30;58;8700;2347;1;12;0,0865;0;1;1;0;0;0,0049;1
4258;3;33;8866;8866;0;48;0,0786;0;0;0;0;0;0,2440;0
4259;4;51;8237;4357;0;60;0,0335;0;1;1;0;0;0,0139;0
4260;0;26;17750;17750;0;96;0,1295;0;1;0;0;0;0,1567;0
4261;2;37;22690;24554;0;60;0,1830;0;1;0;0;0;0,2680;0
4262;6;31;5500;5923;0;48;0,1191;0;0;0;0;0;0,1695;0
4263;2;38;16790;18473;0;84;0,1184;0;1;0;0;0;0,1414;0
4264;2;21;16790;18457;0;60;0,1226;0;0;0;0;1;0,6811;0
4265;16;55;3032;3032;0;15;0,1297;1;0;0;1;1;0,5180;0
4266;1;44;12130;7033;1;48;0,0769;0;0;0;0;0;0,0361;0
4267;17;59;10950;10950;0;48;0,0976;0;0;0;0;0;0,0595;0
4268;3;53;13489;11098;0;60;0,0973;0;1;0;0;0;0,0398;0
4269;13;64;7490;6354;0;24;0,1415;0;1;1;1;0;0,1286;1
4270;2;43;14260;16582;0;72;0,0961;0;0;0;0;1;0,5237;0
4271;10;49;11900;13210;0;96;0,0620;0;0;0;0;0;0,0906;0
4272;6;33;23989;19989;0;72;0,0466;0;1;1;0;0;0,0659;1
4273;11;45;13790;13900;0;96;0,1320;0;1;1;0;0;0,1517;1
4274;0;21;4500;1894;1;12;0,1045;0;0;0;0;1;0,5589;0
4275;3;21;8250;5806;0;84;0,0549;0;0;0;0;0;0,0309;0
4276;24;54;18789;18490;0;60;0,0653;0;1;1;1;0;0,1327;1
4277;18;55;7700;2200;1;24;0,0400;0;1;1;0;0;0,0241;1
4278;2;67;5990;1688;1;12;0,0806;0;1;0;0;0;0,1654;0
4279;7;37;6602;6602;0;36;0,0573;1;0;0;0;0;0,4960;0
4280;7;45;16950;16950;0;96;0,1266;0;1;0;0;0;0,0637;1
4281;12;58;5098;5378;0;48;0,0590;0;0;0;0;0;0,3281;0
4282;1;27;8055;4055;0;36;0,0329;0;0;0;0;0;0,0258;0
4283;22;38;17800;16100;0;72;0,0672;0;0;1;0;0;0,0779;0
4284;27;45;8933;9692;0;24;0,2339;0;1;0;0;0;0,0402;1
4285;8;52;24711;28946;0;72;0,1657;0;0;0;1;1;0,6786;0
4286;8;30;17150;12750;0;60;0,0609;0;0;0;1;0;0,1647;0
4287;12;49;18900;17819;0;60;0,1988;0;1;1;0;0;0,0752;1
4288;0;41;10900;6343;0;36;0,0450;0;1;1;0;0;0,0441;0
4289;4;47;14600;5412;1;36;0,1033;0;0;0;0;0;0,0215;0
4290;0;19;11990;13060;0;60;0,1564;0;0;0;1;1;0,8491;0
4291;28;58;15069;11184;0;60;0,0648;0;0;1;0;0;0,0170;0
4292;2;26;20100;16100;0;48;0,0737;0;1;0;0;0;0,0232;0
4293;25;49;10140;11826;0;72;0,0521;0;0;1;0;0;0,1126;0
4294;6;41;7700;8183;0;24;0,0706;0;1;0;0;0;0,1990;1
4295;16;76;6885;6949;0;12;0,1583;0;0;1;0;0;0,3810;0
4296;1;26;11390;12331;0;72;0,0830;0;0;0;0;0;0,3297;0
4297;0;24;15700;17466;0;96;0,1457;0;0;0;0;0;0,4820;0
4298;1;52;11903;7403;0;24;0,0478;0;1;0;0;0;0,0745;0
4299;7;56;8440;9425;0;60;0,1100;0;1;0;0;0;0,2099;1
4300;0;20;27980;27980;0;60;0,2520;0;0;1;0;1;0,6732;0
4301;0;39;4750;4826;0;36;0,1297;0;0;0;1;1;0,5242;0
4302;0;45;22390;22390;0;60;0,1427;0;0;0;1;1;0,6440;0
4303;5;55;5570;6350;0;48;0,0795;0;1;0;0;0;0,1258;0
4304;9;55;4775;2575;0;12;0,0880;0;0;1;0;0;0,0081;0
4305;30;48;5900;5900;0;72;0,3167;0;1;0;0;0;0,0861;1
4306;1;64;13994;14626;0;60;0,1232;0;0;1;1;1;0,6318;0
4307;1;18;6200;6845;0;36;0,1496;0;0;0;1;1;0,5482;0
4308;4;41;7609;7836;0;60;0,0959;0;0;0;0;0;0,1629;0
4309;8;45;7200;6147;0;48;0,0377;0;1;1;0;0;0,0676;1
4310;4;46;16000;15592;0;60;0,1133;0;1;0;0;0;0,1436;0
4311;8;30;18990;20670;0;72;0,0838;0;1;1;0;0;0,3275;1
4312;36;58;27790;27627;0;60;0,1179;0;0;1;0;0;0,0787;0
4313;1;22;17850;13092;0;36;0,1059;0;1;1;0;0;0,0425;0
4314;8;43;6850;5351;0;60;0,0577;0;0;1;0;0;0,2025;0
4315;3;67;13495;11495;0;48;0,1202;0;1;1;0;0;0,0309;0
4316;3;23;22422;22672;0;60;0,1413;0;0;0;0;1;0,5860;0
4317;2;67;13000;11000;0;96;0,0720;0;1;0;0;0;0,0524;0
4318;4;23;7701;7701;0;72;0,0686;0;0;0;0;0;0,0305;0
4319;31;52;15840;15840;0;48;0,0914;0;0;0;0;0;0,0235;0
4320;25;59;5546;5546;0;36;0,0877;0;1;0;0;0;0,0406;1
4321;0;43;15990;15572;0;60;0,0997;0;0;0;0;0;0,2861;0
4322;21;64;19990;20322;0;72;0,1338;0;0;0;0;0;0,3890;0
4323;0;22;9990;11385;0;60;0,1604;0;0;0;1;1;0,9150;0
4324;4;53;16990;13990;0;60;0,1317;0;1;0;0;0;0,0193;0
4325;4;59;15990;15990;0;96;0,2020;0;1;0;0;0;0,1337;0
